x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
1723.74237110675,1371.29183002748,60.5408110842109,110.854398573641,4.77546424794147,0,3,0,0,0
1723.35962325404,1372.28333074786,60.5549702607095,110.517818942318,4.89470291806524,0,3,0,0,0
1722.97683169681,1373.30187886022,60.5588181009516,110.221826740331,4.99437878430455,0,3,0,0,0
1722.62721285154,1374.24820561241,60.5751670086756,109.851975653266,5.09155168424188,0,3,0,0,0
1722.27564204211,1375.21439247392,60.5916675999761,109.515947604749,5.19076477511749,0,3,0,0,0
1721.91949876171,1376.19782606978,60.5978125939146,109.162634021407,5.28601727869727,0,3,0,0,0
1721.56941196375,1377.20417052601,60.6080518327653,108.8928832577,5.39361374904977,0,3,0,0,0
1721.21747962851,1378.22910961229,60.6198175745085,108.543108895937,5.46346210697996,0,3,0,0,0
1720.86108135001,1379.26549693197,60.6297430768609,108.28721262837,5.51995105779967,0,1,0,0,0
1720.50903718558,1380.31443028711,60.6145339906216,108.087318917788,5.55200851879987,0,1,0,0,0
1720.16394314478,1381.36856641434,60.61909757182,107.98517644858,5.56030164331468,0,1,0,0,0
1719.81941829628,1382.42061912641,60.6431731311604,107.880325967904,5.55094936615274,0,1,0,0,0
1719.47337493638,1383.47077116184,60.6475054686889,107.780021033911,5.5293922651018,0,1,0,0,0
1719.13241829473,1384.51937447954,60.6672253739089,107.738931183659,5.52098031644219,0,1,0,0,0
1718.79489568097,1385.56525753159,60.6956516895443,107.655997511393,5.49876119051356,0,1,0,0,0
1718.45724435587,1386.60769191105,60.7045110799372,107.573505165937,5.5041233160035,0,1,0,0,0
1718.12141189835,1387.65203692112,60.6974493162707,107.53997455431,5.5067255586812,0,1,0,0,0
1717.78841294121,1388.69807786308,60.7066294588149,107.565872595462,5.51217523593786,0,1,0,0,0
1717.45087212347,1389.74425082561,60.7071809377521,107.612160039275,5.52376959874309,0,1,0,0,0
1717.11301966809,1390.79029264208,60.7046428918838,107.674572457529,5.51047695549686,0,1,0,0,0
1716.77927290159,1391.83005989715,60.7084118686616,107.748352928935,5.45429064890172,0,1,0,0,0
1716.44279902882,1392.85478042625,60.7093387283385,107.821228454126,5.37527667221432,0,1,0,0,0
1716.11833119247,1393.86319491174,60.7273075897247,107.956780918524,5.25993528961358,0,1,0,0,0
1715.79550480936,1394.84693800379,60.7798923635855,107.999758165117,5.14688543036404,0,1,0,0,0
1715.47407507169,1395.81057541817,60.8132572127506,108.079827174497,5.04934517589615,0,1,0,0,0
1715.13315534493,1396.85001158528,60.8333694702014,108.152698816331,4.93904505505499,0,1,0,0,0
1714.79644096043,1397.86703986675,60.8652952024713,108.157946308032,4.83289632053529,0,1,0,0,0
1714.46312669321,1398.85994204693,60.8808158282191,108.197198693075,4.73096163150889,0,1,0,0,0
1714.14020281081,1399.83300384134,60.8977541550994,108.260550561089,4.6303192234808,0,1,0,0,0
1713.8282161525,1400.78436351474,60.9113269075751,108.34362720883,4.49964482661267,0,1,0,0,0
